101000022,서울역.YTN,N,37.5580833,126.9731,서울,72104,*9701&*9703&*9709&*9714&9714공&9709공차&*1100&*M7106&*M7119&*1000&*1200&*1900&*2000&*9710&8880&2000-1&*M7111&,서울특별시 중구 세종대로 2 서울역 1호선,서울특별시 중구 남대문로5가 9-2,서울특별시,중구,남대문로5가,9-2
101000023,서울역.YTN,N,37.5591,126.9741333,서울,72003,700&707&705&99&,,서울특별시 중구 남대문로5가 1-3,서울특별시,중구,남대문로5가,1-3
101000025,후암삼거리,N,37.5533833,126.9760833,서울,72105,202&03&400&,,서울특별시 중구 남대문로5가 827-3,서울특별시,중구,남대문로5가,827-3
101000026,숭례문,N,37.5587833,126.9744333,서울,72004,*9401&9401공&*7900&*9003&*9007&*5000&*5005&*5007&*5500-1&*9000&*5500&*1005-1&*5500-2&*9301&*9001&*M4101&8100&*1150&*9300&*M4102&9401&9401공차&,서울특별시 중구 세종대로 26,서울특별시 중구 남대문로5가 19-4,서울특별시,중구,남대문로5가,19-4
101000027,숭례문,N,37.5585333,126.9741833,서울,72106,201&202&701&704&103&104&105&163&261&262&401&405&406&7017&7021&7022&9401&9401공차&N15&N16&N30&,,서울특별시 중구 남대문로5가 84-13,서울특별시,중구,남대문로5가,84-13
101000028,숭례문,N,37.558,126.9737,서울,72068,706&604&7011&,서울특별시 중구 세종대로 14-2,서울특별시 중구 남대문로5가 12-5,서울특별시,중구,남대문로5가,12-5
101000031,남대문시장,N,37.5612333,126.98005,서울,72070,504&*9007&05&104&401&,,서울특별시 중구 회현동1가 202-239,서울특별시,중구,회현동1가,202-239
101000032,북창동.남대문시장,N,37.5611333,126.9779333,서울,72012,152&201&202&505&701&702A서오릉&702B용두초&705&100&151&162&163&261&262&405&421&463&501&503&506&507&7013A&7013B&7017&7021&702B용두초교&N15&N30&,서울특별시 중구 남대문로 14 남대문로지하쇼핑센터,서울특별시 중구 남대문로3가 86-1,서울특별시,중구,남대문로3가,86-1
101000033,시청앞,N,37.5626,126.9766833,서울,72071,150&706&502&1711&402&405&501&506&604&7011&7016&N16&,서울특별시 중구 세종대로 72 대영빌딩,서울특별시 중구 태평로2가 69-7,서울특별시,중구,태평로2가,69-7
101000034,삼성프라자,N,37.5620833,126.9759,서울,72072,150&504&700&707&1711&406&500&603&604&7011&7022&N16&,,서울특별시 중구 태평로2가 280,서울특별시,중구,태평로2가,280
101000035,시청앞,N,37.5628,126.9761333,서울,72073,703&99&103&401&402&7016&,서울특별시 중구 세종대로 73 태평로빌딩,서울특별시 중구 태평로2가 310,서울특별시,중구,태평로2가,310
101000038,시청앞,N,37.56375,126.9754333,서울,72007,1002&8600&8601&*1004&,서울특별시 중구 서소문로 127 시청역 2호선,서울특별시 중구 서소문동 1-9,서울특별시,중구,서소문동,1-9
101000039,서울신문사,N,37.5683833,126.9773833,서울,72006,150&101&1711&402&405&501&506&7016&91S투어&,,서울특별시 중구 태평로1가 84-1,서울특별시,중구,태평로1가,84-1
101000040,우리은행종로지점,N,37.56755,126.9829167,서울,72075,201&701&704&8110&103&143&151&162&163&172&262&401&406&7017&7021&7022&N15&,,서울특별시 중구 남대문로1가 48-1,서울특별시,중구,남대문로1가,48-1
101000041,롯데백화점,N,37.5644333,126.98205,서울,72013,152&202&701&702A서오릉&702B용두초&705&100&143&151&261&262&405&501&7017&7021&702B용두초교&N15&N30&,서울특별시 중구 남대문로 73 AVENUEL,서울특별시 중구 남대문로2가 130,서울특별시,중구,남대문로2가,130
101000042,해운센타롯데영프라자,N,37.5629333,126.98155,서울,72076,201&*9701&*9301&,서울특별시 중구 남대문로 63 한진빌딩,서울특별시 중구 남대문로2가 118,서울특별시,중구,남대문로2가,118
101000043,롯데영프라자,N,37.563,126.9820833,서울,72077,152&201&202&504&701&704&100&103&105&143&151&162&163&261&262&401&406&500&7017&7021&7022&N15&N30&,,서울특별시 중구 남대문로2가 23-4,서울특별시,중구,남대문로2가,23-4
101000047,남대문시장.회현역,N,37.5578167,126.9777167,서울,72107,505&104&105&604&7011&N16&,서울특별시 중구 퇴계로 42-3,서울특별시 중구 남창동 168-6,서울특별시,중구,남창동,168-6
101000048,남산3호터널,N,37.559,126.9825,서울,72016,*9007&,,서울특별시 중구 회현동2가 27-3,서울특별시,중구,회현동2가,27-3
101000049,남산3호터널,N,37.5594167,126.98275,서울,72108,505&*9007&143&401&406&503&7013A&7013B&,서울특별시 중구 소공로 46 쌍용남산플래티넘,서울특별시 중구 회현동2가 87,서울특별시,중구,회현동2가,87
101000057,을지로입구.로얄호텔,N,37.5659167,126.9853833,서울,72109,152&202&100&105&261&472&6001&6015&N30&,서울특별시 중구 을지로 66 외환은행본점,서울특별시 중구 을지로2가 181,서울특별시,중구,을지로2가,181
101000058,을지로입구,N,37.5661667,126.9810333,서울,72110,504&8800&8800전&*9007&*M5107&*M4108&*M5115&*M5121&,서울특별시 중구 을지로 29 삼성화재빌딩,서울특별시 중구 을지로1가 87,서울특별시,중구,을지로1가,87
101000059,을지로2가기업은행본점서울노동,N,37.5662833,126.9865167,서울,72111,152&202&701&8110&,서울특별시 중구 을지로 79 기업은행,서울특별시 중구 을지로2가 50,서울특별시,중구,을지로2가,50
101000060,을지로2가,N,37.56605,126.9888167,서울,72112,152&202&100&105&261&N30&,서울특별시 중구 을지로 100 파인애비뉴,서울특별시 중구 을지로2가 203,서울특별시,중구,을지로2가,203
101000061,을지로3가,N,37.5663833,126.9903667,서울,72113,152&202&100&261&N30&,서울특별시 중구 을지로 131 을지로3구역지하쇼핑,서울특별시 중구 을지로3가 335-1,서울특별시,중구,을지로3가,335-1
101000062,을지로3가,N,37.56615,126.9913167,서울,72114,152&202&100&105&261&N30&,서울특별시 중구 을지로 120-1,서울특별시 중구 을지로3가 334-4,서울특별시,중구,을지로3가,334-4
101000063,을지로4가,N,37.5666833,126.9962167,서울,72059,152&202&100&261&N30&,,서울특별시 중구 을지로4가 30-11,서울특별시,중구,을지로4가,30-11
101000064,을지로4가.베스트웨스턴국도,N,37.5664333,126.9968333,서울,72060,152&202&100&105&261&6001&6015&604&7011&N30&,서울특별시 중구 을지로 170,서울특별시 중구 을지로4가 263,서울특별시,중구,을지로4가,263
